Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
10.271600121,-9.01145553588867,-3.06541776657105,6.34133768081665,11.4374682749747
10.276354808,-12.5641832351685,-4.00621318817139,5.99317646026611,14.4853929377098
10.281109496,-16.0107173919678,-4.11444616317749,3.04121160507202,16.8083522887275
10.285864183,-17.754861831665,-3.84447860717773,0.198621660470963,18.1674044647707
10.290618871,-18.0295810699463,-3.02897214889526,-0.897698879241943,18.3042707889263
10.295373558,-18.2205657958984,-1.52217102050781,-2.22868275642395,18.4193661499825
10.300128246,-18.954195022583,0.171366691589355,-4.50718832015991,19.4834704827062
10.304882933,-19.0584926605225,0.626935005187988,-6.98317432403564,20.3072379616675
10.309637621,-16.9450149536133,-0.582575798034668,-7.29696846008301,18.4585664407093
10.314392308,-13.0285549163818,-1.73081684112549,-6.05644226074219,14.4713324543528
10.319146996,-9.21909999847412,-1.68361377716064,-5.80351543426514,11.0230282376607
10.323901683,-7.13788223266602,-0.531400680541992,-7.13753890991211,10.1082249253367
10.328656319,-5.97805643081665,0.904613494873047,-8.84199047088623,10.7115022173539
10.333411006,-4.43387842178345,1.89514255523682,-8.9201831817627,10.1400449288959
10.338165694,-2.38573145866394,2.37370204925537,-8.03207778930664,8.70864223774125
10.342920381,0.114891439676285,2.43158912658691,-7.87625598907471,8.24386038994365
10.347675069,2.47943353652954,1.98067378997803,-7.76734304428101,8.39060649130406
10.352429756,3.76503348350525,1.24602699279785,-6.63386201858521,7.72891879115856
10.357184444,3.3702917098999,0.717951774597168,-5.4883279800415,6.48043709767896
10.361939131,1.75999736785889,0.642528533935547,-4.82599020004273,5.17693104673995
10.366693819,-0.144280403852463,0.789852142333984,-4.20384454727173,4.27983553647937
10.371448506,-1.71326696872711,0.841750144958496,-3.54097509384155,4.02272688954585
10.376203194,-2.86859226226807,0.807766914367676,-2.52956962585449,3.90896807957509
10.380957829,-3.72612380981445,0.819393157958984,-1.32274913787842,4.03795357515837
10.385712516,-4.56860971450806,0.965011596679688,-0.503411293029785,4.69647368087734
